Unix Time,System usec,ID (Hex),DLC,B0,B1,B2,B3,B4,B5,B6,B7
1477874825.095894,4428697,1CFFFFFF,8,00,0E,44,4C,80,A4,32,BC
1477874825.096192,4428995,1CFFFFFF,8,00,0E,44,4D,80,A4,33,E6
1477874825.096490,4429293,1CFFFFFF,8,00,0E,44,4E,80,A4,35,0F
1477874825.096790,4429593,1CFFFFFF,8,00,0E,44,4F,80,A4,36,38
1477874825.097085,4429889,1CFFFFFF,8,00,0E,44,50,80,A4,37,61
1477874825.097383,4430187,1CFFFFFF,8,00,0E,44,51,80,A4,38,8B
1477874825.097679,4430482,1CFFFFFF,8,00,0E,44,52,80,A4,39,B4
1477874825.097974,4430778,1CFFFFFF,8,00,0E,44,53,80,A4,3A,DD
1477874825.098274,4431078,1CFFFFFF,8,00,0E,44,54,80,A4,3C,06
1477874825.098575,4431378,1CFFFFFF,8,00,0E,44,55,80,A4,3D,30
1477874825.098873,4431676,1CFFFFFF,8,00,0E,44,56,80,A4,3E,59
1477874825.099171,4431974,1CFFFFFF,8,00,0E,44,57,80,A4,3F,89
1477874825.099469,4432272,1CFFFFFF,8,00,0E,44,58,80,A4,40,B2
1477874825.099769,4432572,1CFFFFFF,8,00,0E,44,59,80,A4,41,DB
1477874825.100067,4432870,1CFFFFFF,8,00,0E,44,5A,80,A4,43,04
1477874825.100362,4433166,1CFFFFFF,8,00,0E,44,5B,80,A4,44,2E
1477874825.100658,4433461,1CFFFFFF,8,00,0E,44,5C,80,A4,45,57
1477874825.100956,4433759,1CFFFFFF,8,00,0E,44,5D,80,A4,46,80
1477874825.101254,4434057,1CFFFFFF,8,00,0E,44,5E,80,A4,47,A9
1477874825.101554,4434357,1CFFFFFF,8,00,0E,44,5F,80,A4,48,D3
1477874825.101854,4434657,1CFFFFFF,8,00,0E,44,60,80,A4,49,FC
1477874825.102152,4434955,1CFFFFFF,8,00,0E,44,61,80,A4,4B,2B
1477874825.102447,4435251,1CFFFFFF,8,00,0E,44,62,80,A4,4C,55
1477874825.102745,4435549,1CFFFFFF,8,00,0E,44,63,80,A4,4D,7E
1477874825.103041,4435844,1CFFFFFF,8,00,0E,44,64,80,A4,4E,A7
1477874825.103343,4436147,1CFFFFFF,8,00,0E,44,65,80,A4,4F,D0
1477874825.103641,4436444,1CFFFFFF,8,00,0E,44,66,80,A4,50,FA
1477874825.103939,4436742,1CFFFFFF,8,00,0E,44,67,80,A4,52,29
1477874825.104237,4437040,1CFFFFFF,8,00,0E,44,68,80,A4,53,52
1477874825.104537,4437340,1CFFFFFF,8,00,0E,44,69,80,A4,54,7C
1477874825.104832,4437636,1CFFFFFF,8,00,0E,44,6A,80,A4,55,A5
1477874825.105129,4437932,1CFFFFFF,8,00,0E,44,6B,80,A4,56,CE
1477874825.105429,4438232,1CFFFFFF,8,00,0E,44,6C,80,A4,57,F8
1477874825.105724,4438528,1CFFFFFF,8,00,0E,44,6D,80,A4,59,21
1477874825.106020,4438823,1CFFFFFF,8,00,0E,44,6E,80,A4,5A,4A
1477874825.106320,4439123,1CFFFFFF,8,00,0E,44,6F,80,A4,5B,73
1477874825.106618,4439421,1CFFFFFF,8,00,0E,44,70,80,A4,5C,9D
1477874825.106914,4439717,1CFFFFFF,8,00,0E,44,71,80,A4,5D,C6
1477874825.107212,4440015,1CFFFFFF,8,00,0E,44,72,80,A4,5E,EF
1477874825.107509,4440313,1CFFFFFF,8,00,0E,44,73,80,A4,60,19
1477874825.107807,4440611,1CFFFFFF,8,00,0E,44,74,80,A4,61,42
1477874825.108103,4440906,1CFFFFFF,8,00,0E,44,75,80,A4,62,6B
1477874825.108398,4441202,1CFFFFFF,8,00,0E,44,76,80,A4,63,94
1477874825.108696,4441500,1CFFFFFF,8,00,0E,44,77,80,A4,64,BE
1477874825.108994,4441798,1CFFFFFF,8,00,0E,44,78,80,A4,65,E7
1477874825.109294,4442098,1CFFFFFF,8,00,0E,44,79,80,A4,67,10
1477874825.109594,4442398,1CFFFFFF,8,00,0E,44,7A,80,A4,68,39
1477874825.109890,4442693,1CFFFFFF,8,00,0E,44,7B,80,A4,69,69
1477874825.110190,4442994,1CFFFFFF,8,00,0E,44,7C,80,A4,6A,92
1477874825.110488,4443291,1CFFFFFF,8,00,0E,44,7D,80,A4,6B,BB
1477874825.110788,4443592,1CFFFFFF,8,00,0E,44,7E,80,A4,6C,E4
1477874825.111088,4443892,1CFFFFFF,8,00,0E,44,7F,80,A4,6E,0E
1477874825.111386,4444190,1CFFFFFF,8,00,0E,44,80,80,A4,6F,3D
1477874825.111690,4444493,1CFFFFFF,8,00,0E,44,81,80,A4,70,67
1477874825.111986,4444790,1CFFFFFF,8,00,0E,44,82,80,A4,71,90
1477874825.112289,4445093,1CFFFFFF,8,00,0E,44,83,80,A4,72,BF
1477874825.112588,4445391,1CFFFFFF,8,00,0E,44,84,80,A4,73,E9
1477874825.112891,4445695,1CFFFFFF,8,00,0E,44,85,80,A4,75,18
1477874825.113190,4445994,1CFFFFFF,8,00,0E,44,86,80,A4,76,48
1477874825.113486,4446290,1CFFFFFF,8,00,0E,44,87,80,A4,77,71
1477874825.113783,4446586,1CFFFFFF,8,00,0E,44,88,80,A4,78,9A
1477874825.114079,4446883,1CFFFFFF,8,00,0E,44,89,80,A4,79,CA
1477874825.114376,4447179,1CFFFFFF,8,00,0E,44,8A,80,A4,7A,ED
1477874825.114677,4447480,1CFFFFFF,8,00,0E,44,8B,80,A4,7C,16
1477874825.114975,4447779,1CFFFFFF,8,00,0E,44,8C,80,A4,7D,3F
1477874825.115274,4448077,1CFFFFFF,8,00,0E,44,8D,80,A4,7E,6F
1477874825.115573,4448376,1CFFFFFF,8,00,0E,44,8E,80,A4,7F,98
1477874825.115874,4448677,1CFFFFFF,8,00,0E,44,8F,80,A4,80,C2
1477874825.116175,4448978,1CFFFFFF,8,00,0E,44,90,80,A4,81,EB
1477874825.116476,4449279,1CFFFFFF,8,00,0E,44,91,80,A4,83,1B
1477874825.116774,4449578,1CFFFFFF,8,00,0E,44,92,80,A4,84,44
1477874825.117075,4449879,1CFFFFFF,8,00,0E,44,93,80,A4,85,73
1477874825.117372,4450175,1CFFFFFF,8,00,0E,44,94,80,A4,86,9D
1477874825.117670,4450474,1CFFFFFF,8,00,0E,44,95,80,A4,87,CC
1477874825.117970,4450774,1CFFFFFF,8,00,0E,44,96,80,A4,88,F5
1477874825.118270,4451074,1CFFFFFF,8,00,0E,44,97,80,A4,8A,1E
1477874825.118568,4451372,1CFFFFFF,8,00,0E,44,98,80,A4,8B,48
1477874825.118864,4451667,1CFFFFFF,8,00,0E,44,99,80,A4,8C,77
1477874825.119162,4451965,1CFFFFFF,8,00,0E,44,9A,80,A4,8D,A0
1477874825.119459,4452263,1CFFFFFF,8,00,0E,44,9B,80,A4,8E,CA
1477874825.119757,4452561,1CFFFFFF,8,00,0E,44,9C,80,A4,8F,F3
1477874825.120055,4452859,1CFFFFFF,8,00,0E,44,9D,80,A4,91,1C
1477874825.120353,4453157,1CFFFFFF,8,00,0E,44,9E,80,A4,92,45
1477874825.120655,4453459,1CFFFFFF,8,00,0E,44,9F,80,A4,93,6F
1477874825.120953,4453757,1CFFFFFF,8,00,0E,44,A0,80,A4,94,98
1477874825.121251,4454055,1CFFFFFF,8,00,0E,44,A1,80,A4,95,C8
1477874825.121549,4454353,1CFFFFFF,8,00,0E,44,A2,80,A4,96,F1
1477874825.121849,4454653,1CFFFFFF,8,00,0E,44,A3,80,A4,98,1A
1477874825.122145,4454948,1CFFFFFF,8,00,0E,44,A4,80,A4,99,43
1477874825.122440,4455244,1CFFFFFF,8,00,0E,44,A5,80,A4,9A,73
1477874825.122741,4455544,1CFFFFFF,8,00,0E,44,A6,80,A4,9B,96
1477874825.123038,4455842,1CFFFFFF,8,00,0E,44,A7,80,A4,9C,BF
1477874825.123341,4456144,1CFFFFFF,8,00,0E,44,A8,80,A4,9D,EF
1477874825.123641,4456444,1CFFFFFF,8,00,0E,44,A9,80,A4,9F,18
1477874825.123939,4456743,1CFFFFFF,8,00,0E,44,AA,80,A4,A0,48
1477874825.124237,4457041,1CFFFFFF,8,00,0E,44,AB,80,A4,A1,71
1477874825.124533,4457336,1CFFFFFF,8,00,0E,44,AC,80,A4,A2,9A
1477874825.124831,4457634,1CFFFFFF,8,00,0E,44,AD,80,A4,A3,C4
1477874825.125129,4457932,1CFFFFFF,8,00,0E,44,AE,80,A4,A4,ED
1477874825.125426,4458230,1CFFFFFF,8,00,0E,44,AF,80,A4,A6,16
1477874825.125724,4458528,1CFFFFFF,8,00,0E,44,B0,80,A4,A7,3F
1477874825.126020,4458823,1CFFFFFF,8,00,0E,44,B1,80,A4,A8,69
1477874825.126315,4459119,1CFFFFFF,8,00,0E,44,B2,80,A4,A9,92
1477874825.126613,4459417,1CFFFFFF,8,00,0E,44,B3,80,A4,AA,BB
1477874825.126914,4459717,1CFFFFFF,8,00,0E,44,B4,80,A4,AB,E4
1477874825.127210,4460013,1CFFFFFF,8,00,0E,44,B5,80,A4,AD,0D
1477874825.127509,4460313,1CFFFFFF,8,00,0E,44,B6,80,A4,AE,3D
1477874825.127810,4460613,1CFFFFFF,8,00,0E,44,B7,80,A4,AF,60
1477874825.128107,4460911,1CFFFFFF,8,00,0E,44,B8,80,A4,B0,8F
1477874825.128403,4461206,1CFFFFFF,8,00,0E,44,B9,80,A4,B1,B9
1477874825.128698,4461502,1CFFFFFF,8,00,0E,44,BA,80,A4,B2,E2
1477874825.128996,4461800,1CFFFFFF,8,00,0E,44,BB,80,A4,B4,0B
1477874825.129296,4462100,1CFFFFFF,8,00,0E,44,BC,80,A4,B5,34
1477874825.129592,4462395,1CFFFFFF,8,00,0E,44,BD,80,A4,B6,5E
1477874825.129890,4462693,1CFFFFFF,8,00,0E,44,BE,80,A4,B7,87
1477874825.130188,4462992,1CFFFFFF,8,00,0E,44,BF,80,A4,B8,B0
1477874825.130486,4463289,1CFFFFFF,8,00,0E,44,C0,80,A4,B9,DA
1477874825.130786,4463590,1CFFFFFF,8,00,0E,44,C1,80,A4,BB,03
1477874825.131082,4463885,1CFFFFFF,8,00,0E,44,C2,80,A4,BC,2C
1477874825.131377,4464181,1CFFFFFF,8,00,0E,44,C3,80,A4,BD,5C
1477874825.131677,4464481,1CFFFFFF,8,00,0E,44,C4,80,A4,BE,85
1477874825.131978,4464781,1CFFFFFF,8,00,0E,44,C5,80,A4,BF,A8
1477874825.132278,4465081,1CFFFFFF,8,00,0E,44,C6,80,A4,C0,D7
1477874825.132576,4465379,1CFFFFFF,8,00,0E,44,C7,80,A4,C2,01
1477874825.132874,4465677,1CFFFFFF,8,00,0E,44,C8,80,A4,C3,2A
1477874825.133169,4465973,1CFFFFFF,8,00,0E,44,C9,80,A4,C4,59
1477874825.133467,4466270,1CFFFFFF,8,00,0E,44,CA,80,A4,C5,83
1477874825.133765,4466568,1CFFFFFF,8,00,0E,44,CB,80,A4,C6,A6
1477874825.134065,4466868,1CFFFFFF,8,00,0E,44,CC,80,A4,C7,D5
1477874825.134365,4467168,1CFFFFFF,8,00,0E,44,CD,80,A4,C8,FF
1477874825.134661,4467464,1CFFFFFF,8,00,0E,44,CE,80,A4,CA,28
1477874825.134961,4467764,1CFFFFFF,8,00,0E,44,CF,80,A4,CB,58
1477874825.135261,4468064,1CFFFFFF,8,00,0E,44,D0,80,A4,CC,7A
1477874825.135561,4468364,1CFFFFFF,8,00,0E,44,D1,80,A4,CD,AA
1477874825.135857,4468660,1CFFFFFF,8,00,0E,44,D2,80,A4,CE,D3
1477874825.136157,4468960,1CFFFFFF,8,00,0E,44,D3,80,A4,D0,03
1477874825.136453,4469257,1CFFFFFF,8,00,0E,44,D4,80,A4,D1,26
1477874825.136751,4469555,1CFFFFFF,8,00,0E,44,D5,80,A4,D2,55
1477874825.137052,4469855,1CFFFFFF,8,00,0E,44,D6,80,A4,D3,7E
1477874825.137349,4470153,1CFFFFFF,8,00,0E,44,D7,80,A4,D4,A8
1477874825.137645,4470448,1CFFFFFF,8,00,0E,44,D8,80,A4,D5,D1
1477874825.137943,4470746,1CFFFFFF,8,00,0E,44,D9,80,A4,D6,FA
1477874825.138241,4471044,1CFFFFFF,8,00,0E,44,DA,80,A4,D8,23
1477874825.138536,4471340,1CFFFFFF,8,00,0E,44,DB,80,A4,D9,4D
1477874825.138836,4471640,1CFFFFFF,8,00,0E,44,DC,80,A4,DA,76
1477874825.139134,4471938,1CFFFFFF,8,00,0E,44,DD,80,A4,DB,9F
1477874825.139434,4472238,1CFFFFFF,8,00,0E,44,DE,80,A4,DC,C9
1477874825.139734,4472538,1CFFFFFF,8,00,0E,44,DF,80,A4,DD,F8
1477874825.140035,4472838,1CFFFFFF,8,00,0E,44,E0,80,A4,DF,21
1477874825.140332,4473136,1CFFFFFF,8,00,0E,44,E1,80,A4,E0,4B
1477874825.140628,4473431,1CFFFFFF,8,00,0E,44,E2,80,A4,E1,7A
1477874825.140924,4473727,1CFFFFFF,8,00,0E,44,E3,80,A4,E2,A4
1477874825.141222,4474025,1CFFFFFF,8,00,0E,44,E4,80,A4,E3,CD
1477874825.141519,4474323,1CFFFFFF,8,00,0E,44,E5,80,A4,E4,F6
1477874825.141822,4474625,1CFFFFFF,8,00,0E,44,E6,80,A4,E6,1F
1477874825.142117,4474921,1CFFFFFF,8,00,0E,44,E7,80,A4,E7,49
1477874825.142413,4475216,1CFFFFFF,8,00,0E,44,E8,80,A4,E8,72
1477874825.142709,4475513,1CFFFFFF,8,00,0E,44,E9,80,A4,E9,9B
1477874825.143005,4475808,1CFFFFFF,8,00,0E,44,EA,80,A4,EA,C4
1477874825.143305,4476108,1CFFFFFF,8,00,0E,44,EB,80,A4,EB,EE
1477874825.143603,4476406,1CFFFFFF,8,00,0E,44,EC,80,A4,ED,17
1477874825.143903,4476706,1CFFFFFF,8,00,0E,44,ED,80,A4,EE,40
1477874825.144199,4477002,1CFFFFFF,8,00,0E,44,EE,80,A4,EF,69
1477874825.144496,4477300,1CFFFFFF,8,00,0E,44,EF,80,A4,F0,99
1477874825.144794,4477598,1CFFFFFF,8,00,0E,44,F0,80,A4,F1,BC
1477874825.145092,4477896,1CFFFFFF,8,00,0E,44,F1,80,A4,F2,EB
1477874825.145390,4478193,1CFFFFFF,8,00,0E,44,F2,80,A4,F4,0E
1477874825.145690,4478494,1CFFFFFF,8,00,0E,44,F3,80,A4,F5,3E
1477874825.145986,4478789,1CFFFFFF,8,00,0E,44,F4,80,A4,F6,67
1477874825.146286,4479089,1CFFFFFF,8,00,0E,44,F5,80,A4,F7,90
1477874825.146584,4479387,1CFFFFFF,8,00,0E,44,F6,80,A4,F8,BA
1477874825.146882,4479685,1CFFFFFF,8,00,0E,44,F7,80,A4,F9,E3
1477874825.147184,4479987,1CFFFFFF,8,00,0E,44,F8,80,A4,FB,12
1477874825.147484,4480288,1CFFFFFF,8,00,0E,44,F9,80,A4,FC,3C
1477874825.147787,4480590,1CFFFFFF,8,00,0E,44,FA,80,A4,FD,65
1477874825.148087,4480890,1CFFFFFF,8,00,0E,44,FB,80,A4,FE,95
1477874825.148389,4481192,1CFFFFFF,8,00,0E,44,FC,80,A4,FF,C4
1477874825.148689,4481493,1CFFFFFF,8,00,0E,44,FD,80,A5,00,EE
1477874825.148992,4481796,1CFFFFFF,8,00,0E,44,FE,80,A5,02,1D
1477874825.149292,4482096,1CFFFFFF,8,00,0E,44,FF,80,A5,03,46
1477874825.149592,4482396,1CFFFFFF,8,00,0E,45,00,80,A5,04,76
1477874825.149892,4482696,1CFFFFFF,8,00,0E,45,01,80,A5,05,A6
1477874825.150195,4482998,1CFFFFFF,8,00,0E,45,02,80,A5,06,CF
1477874825.150499,4483303,1CFFFFFF,8,00,0E,45,03,80,A5,07,F8
1477874825.150797,4483601,1CFFFFFF,8,00,0E,45,04,80,A5,09,2E
1477874825.151095,4483898,1CFFFFFF,8,00,0E,45,05,80,A5,0A,5E
1477874825.151395,4484198,1CFFFFFF,8,00,0E,45,06,80,A5,0B,87
1477874825.151697,4484501,1CFFFFFF,8,00,0E,45,07,80,A5,0C,B0
1477874825.151993,4484796,1CFFFFFF,8,00,0E,45,08,80,A5,0D,D9
1477874825.152291,4485094,1CFFFFFF,8,00,0E,45,09,80,A5,0F,09
1477874825.152589,4485392,1CFFFFFF,8,00,0E,45,0A,80,A5,10,32
1477874825.152884,4485688,1CFFFFFF,8,00,0E,45,0B,80,A5,11,5C
1477874825.153182,4485986,1CFFFFFF,8,00,0E,45,0C,80,A5,12,85
1477874825.153480,4486284,1CFFFFFF,8,00,0E,45,0D,80,A5,13,AE
1477874825.153778,4486582,1CFFFFFF,8,00,0E,45,0E,80,A5,14,D7
1477874825.154081,4486884,1CFFFFFF,8,00,0E,45,0F,80,A5,16,00
1477874825.154378,4487182,1CFFFFFF,8,00,0E,45,10,80,A5,17,2A
1477874825.154674,4487477,1CFFFFFF,8,00,0E,45,11,80,A5,18,59
1477874825.154972,4487775,1CFFFFFF,8,00,0E,45,12,80,A5,19,82
1477874825.155268,4488071,1CFFFFFF,8,00,0E,45,13,80,A5,1A,AC
1477874825.155564,4488367,1CFFFFFF,8,00,0E,45,14,80,A5,1B,D5
1477874825.155864,4488667,1CFFFFFF,8,00,0E,45,15,80,A5,1C,FE
1477874825.156159,4488963,1CFFFFFF,8,00,0E,45,16,80,A5,1E,21
1477874825.156459,4489263,1CFFFFFF,8,00,0E,45,17,80,A5,1F,51
1477874825.156757,4489561,1CFFFFFF,8,00,0E,45,18,80,A5,20,7A
1477874825.157055,4489858,1CFFFFFF,8,00,0E,45,19,80,A5,21,A3
1477874825.157351,4490154,1CFFFFFF,8,00,0E,45,1A,80,A5,22,CC
1477874825.157648,4490452,1CFFFFFF,8,00,0E,45,1B,80,A5,23,F6
1477874825.157946,4490750,1CFFFFFF,8,00,0E,45,1C,80,A5,25,1F
1477874825.158244,4491047,1CFFFFFF,8,00,0E,45,1D,80,A5,26,48
1477874825.158542,4491345,1CFFFFFF,8,00,0E,45,1E,80,A5,27,72
1477874825.158842,4491645,1CFFFFFF,8,00,0E,45,1F,80,A5,28,9B
1477874825.159142,4491946,1CFFFFFF,8,00,0E,45,20,80,A5,29,C4
1477874825.159440,4492243,1CFFFFFF,8,00,0E,45,21,80,A5,2A,EE
1477874825.159740,4492544,1CFFFFFF,8,00,0E,45,22,80,A5,2C,1D
1477874825.160038,4492841,1CFFFFFF,8,00,0E,45,23,80,A5,2D,46
1477874825.160334,4493137,1CFFFFFF,8,00,0E,45,24,80,A5,2E,76
1477874825.160636,4493439,1CFFFFFF,8,00,0E,45,25,80,A5,2F,9F
1477874825.160932,4493735,1CFFFFFF,8,00,0E,45,26,80,A5,30,C2
1477874825.161232,4494036,1CFFFFFF,8,00,0E,45,27,80,A5,31,F2
1477874825.161530,4494334,1CFFFFFF,8,00,0E,45,28,80,A5,33,1B
1477874825.161828,4494631,1CFFFFFF,8,00,0E,45,29,80,A5,34,44
1477874825.162124,4494927,1CFFFFFF,8,00,0E,45,2A,80,A5,35,74
1477874825.162421,4495225,1CFFFFFF,8,00,0E,45,2B,80,A5,36,9D
1477874825.162722,4495525,1CFFFFFF,8,00,0E,45,2C,80,A5,37,C6
1477874825.163019,4495823,1CFFFFFF,8,00,0E,45,2D,80,A5,38,F0
1477874825.163319,4496123,1CFFFFFF,8,00,0E,45,2E,80,A5,3A,19
1477874825.163619,4496423,1CFFFFFF,8,00,0E,45,2F,80,A5,3B,42
1477874825.163915,4496718,1CFFFFFF,8,00,0E,45,30,80,A5,3C,6B
1477874825.164211,4497014,1CFFFFFF,8,00,0E,45,31,80,A5,3D,9B
1477874825.164511,4497314,1CFFFFFF,8,00,0E,45,32,80,A5,3E,C4
1477874825.164815,4497619,1CFFFFFF,8,00,0E,45,33,80,A5,3F,E7
1477874825.165113,4497917,1CFFFFFF,8,00,0E,45,34,80,A5,41,17
1477874825.165411,4498214,1CFFFFFF,8,00,0E,45,35,80,A5,42,46
1477874825.165709,4498512,1CFFFFFF,8,00,0E,45,36,80,A5,43,70
1477874825.166007,4498810,1CFFFFFF,8,00,0E,45,37,80,A5,44,99
1477874825.166304,4499108,1CFFFFFF,8,00,0E,45,38,80,A5,45,C2
1477874825.166600,4499403,1CFFFFFF,8,00,0E,45,39,80,A5,46,F2
1477874825.166902,4499706,1CFFFFFF,8,00,0E,45,3A,80,A5,48,14
1477874825.167203,4500006,1CFFFFFF,8,00,0E,45,3B,80,A5,49,3E
1477874825.167498,4500302,1CFFFFFF,8,00,0E,45,3C,80,A5,4A,6D
1477874825.167796,4500600,1CFFFFFF,8,00,0E,45,3D,80,A5,4B,97
1477874825.168099,4500903,1CFFFFFF,8,00,0E,45,3E,80,A5,4C,C0
1477874825.168396,4501199,1CFFFFFF,8,00,0E,45,3F,80,A5,4D,E9
1477874825.168697,4501500,1CFFFFFF,8,00,0E,45,40,80,A5,4F,19
1477874825.168998,4501801,1CFFFFFF,8,00,0E,45,41,80,A5,50,42
1477874825.169297,4502100,1CFFFFFF,8,00,0E,45,42,80,A5,51,71
1477874825.169593,4502396,1CFFFFFF,8,00,0E,45,43,80,A5,52,A1
1477874825.169889,4502693,1CFFFFFF,8,00,0E,45,44,80,A5,53,CA
1477874825.170188,4502992,1CFFFFFF,8,00,0E,45,45,80,A5,54,F4
1477874825.170487,4503290,1CFFFFFF,8,00,0E,45,46,80,A5,56,17
1477874825.170785,4503589,1CFFFFFF,8,00,0E,45,47,80,A5,57,40
1477874825.171086,4503890,1CFFFFFF,8,00,0E,45,48,80,A5,58,6F
1477874825.171383,4504186,1CFFFFFF,8,00,0E,45,49,80,A5,59,99
1477874825.171677,4504480,1CFFFFFF,8,00,0E,45,4A,80,A5,5A,C2
1477874825.171976,4504779,1CFFFFFF,8,00,0E,45,4B,80,A5,5B,EB
1477874825.172277,4505080,1CFFFFFF,8,00,0E,45,4C,80,A5,5D,14
1477874825.172578,4505381,1CFFFFFF,8,00,0E,45,4D,80,A5,5E,3E
1477874825.172879,4505682,1CFFFFFF,8,00,0E,45,4E,80,A5,5F,6D
1477874825.173180,4505983,1CFFFFFF,8,00,0E,45,4F,80,A5,60,9D
1477874825.173481,4506284,1CFFFFFF,8,00,0E,45,50,80,A5,61,C6
1477874825.173777,4506581,1CFFFFFF,8,00,0E,45,51,80,A5,62,F6
1477874825.174078,4506881,1CFFFFFF,8,00,0E,45,52,80,A5,64,1F
1477874825.174376,4507179,1CFFFFFF,8,00,0E,45,53,80,A5,65,48
1477874825.174674,4507477,1CFFFFFF,8,00,0E,45,54,80,A5,66,71
1477874825.174969,4507773,1CFFFFFF,8,00,0E,45,55,80,A5,67,A1
1477874825.175267,4508070,1CFFFFFF,8,00,0E,45,56,80,A5,68,CA
1477874825.175567,4508370,1CFFFFFF,8,00,0E,45,57,80,A5,69,F4
1477874825.175863,4508666,1CFFFFFF,8,00,0E,45,58,80,A5,6B,1D
1477874825.176161,4508964,1CFFFFFF,8,00,0E,45,59,80,A5,6C,46
1477874825.176461,4509264,1CFFFFFF,8,00,0E,45,5A,80,A5,6D,6F
1477874825.176756,4509560,1CFFFFFF,8,00,0E,45,5B,80,A5,6E,99
1477874825.177059,4509862,1CFFFFFF,8,00,0E,45,5C,80,A5,6F,C2
1477874825.177357,4510160,1CFFFFFF,8,00,0E,45,5D,80,A5,70,EB
1477874825.177654,4510458,1CFFFFFF,8,00,0E,45,5E,80,A5,72,1B
1477874825.177955,4510758,1CFFFFFF,8,00,0E,45,5F,80,A5,73,44
1477874825.178252,4511056,1CFFFFFF,8,00,0E,45,60,80,A5,74,6D
1477874825.178548,4511351,1CFFFFFF,8,00,0E,45,61,80,A5,75,97
1477874825.178843,4511647,1CFFFFFF,8,00,0E,45,62,80,A5,76,C6
1477874825.179141,4511945,1CFFFFFF,8,00,0E,45,63,80,A5,77,E9
1477874825.179439,4512242,1CFFFFFF,8,00,0E,45,64,80,A5,79,12
1477874825.179735,4512538,1CFFFFFF,8,00,0E,45,65,80,A5,7A,3C
1477874825.180030,4512834,1CFFFFFF,8,00,0E,45,66,80,A5,7B,65
1477874825.180330,4513134,1CFFFFFF,8,00,0E,45,67,80,A5,7C,8E
1477874825.180631,4513434,1CFFFFFF,8,00,0E,45,68,80,A5,7D,B7
1477874825.180933,4513736,1CFFFFFF,8,00,0E,45,69,80,A5,7E,E0
1477874825.181235,4514039,1CFFFFFF,8,00,0E,45,6A,80,A5,80,10
1477874825.181533,4514336,1CFFFFFF,8,00,0E,45,6B,80,A5,81,39
1477874825.181833,4514637,1CFFFFFF,8,00,0E,45,6C,80,A5,82,69
1477874825.182131,4514935,1CFFFFFF,8,00,0E,45,6D,80,A5,83,92
1477874825.182427,4515230,1CFFFFFF,8,00,0E,45,6E,80,A5,84,C2
1477874825.182727,4515530,1CFFFFFF,8,00,0E,45,6F,80,A5,85,EB
1477874825.183025,4515828,1CFFFFFF,8,00,0E,45,70,80,A5,87,14
1477874825.183325,4516128,1CFFFFFF,8,00,0E,45,71,80,A5,88,3D
1477874825.183620,4516424,1CFFFFFF,8,00,0E,45,72,80,A5,89,67
1477874825.183916,4516719,1CFFFFFF,8,00,0E,45,73,80,A5,8A,96
1477874825.184214,4517018,1CFFFFFF,8,00,0E,45,74,80,A5,8B,B9
1477874825.184512,4517315,1CFFFFFF,8,00,0E,45,75,80,A5,8C,E3
1477874825.184809,4517613,1CFFFFFF,8,00,0E,45,76,80,A5,8E,0C
1477874825.185110,4517913,1CFFFFFF,8,00,0E,45,77,80,A5,8F,35
1477874825.185407,4518211,1CFFFFFF,8,00,0E,45,78,80,A5,90,65
1477874825.185705,4518509,1CFFFFFF,8,00,0E,45,79,80,A5,91,8E
1477874825.186001,4518804,1CFFFFFF,8,00,0E,45,7A,80,A5,92,B7
1477874825.186301,4519104,1CFFFFFF,8,00,0E,45,7B,80,A5,93,E0
1477874825.186599,4519403,1CFFFFFF,8,00,0E,45,7C,80,A5,95,0A
1477874825.186899,4519703,1CFFFFFF,8,00,0E,45,7D,80,A5,96,33
1477874825.187200,4520003,1CFFFFFF,8,00,0E,45,7E,80,A5,97,5C
1477874825.187497,4520301,1CFFFFFF,8,00,0E,45,7F,80,A5,98,8C
1477874825.187797,4520601,1CFFFFFF,8,00,0E,45,80,80,A5,99,B5
1477874825.188095,4520899,1CFFFFFF,8,00,0E,45,81,80,A5,9A,DE
1477874825.188398,4521201,1CFFFFFF,8,00,0E,45,82,80,A5,9C,0E
1477874825.188696,4521499,1CFFFFFF,8,00,0E,45,83,80,A5,9D,37
1477874825.188991,4521795,1CFFFFFF,8,00,0E,45,84,80,A5,9E,67
1477874825.189289,4522093,1CFFFFFF,8,00,0E,45,85,80,A5,9F,90
1477874825.189589,4522393,1CFFFFFF,8,00,0E,45,86,80,A5,A0,B9
1477874825.189889,4522693,1CFFFFFF,8,00,0E,45,87,80,A5,A1,E2
1477874825.190185,4522988,1CFFFFFF,8,00,0E,45,88,80,A5,A3,0B
1477874825.190483,4523286,1CFFFFFF,8,00,0E,45,89,80,A5,A4,35
1477874825.190781,4523584,1CFFFFFF,8,00,0E,45,8A,80,A5,A5,5E
1477874825.191079,4523882,1CFFFFFF,8,00,0E,45,8B,80,A5,A6,87
1477874825.191377,4524180,1CFFFFFF,8,00,0E,45,8C,80,A5,A7,B7
1477874825.191679,4524482,1CFFFFFF,8,00,0E,45,8D,80,A5,A8,E0
1477874825.191979,4524783,1CFFFFFF,8,00,0E,45,8E,80,A5,AA,09
1477874825.192277,4525080,1CFFFFFF,8,00,0E,45,8F,80,A5,AB,39
1477874825.192575,4525378,1CFFFFFF,8,00,0E,45,90,80,A5,AC,62
1477874825.192876,4525679,1CFFFFFF,8,00,0E,45,91,80,A5,AD,8C
